block_id,doc_id,block_type,content
Zurich_historic_en_b31,Zurich_historic_en,text,"The Great Council or Council of Two Hundred consisted from the late 15th century of both mayors, 48 members of the old and new Small Councils, 144 Zwölfer (12 councilors from each of the twelve guilds), and the Achtzehner (18 Konstaffel members), totaling 212 members. The small councils were elected by the sitting small and great councilors. The Great Council's competences included decisions on war and peace, conclusion of new alliances, election of mayor, council, bailiffs, and officials, as well as tax matters. Important transactions were submitted to the Secret Council, initially differently composed and eventually formed by the nine bodily heads, for prior consultation; this college was permanently established from 1633. Other important bodies were the accounting council responsible for the state budget and the war council."
Zurich_historic_en_b32,Zurich_historic_en,text,"Until the end of the Ancien Régime, the ""Sworn Letters"" were amended twice more. The ""Sixth Sworn Letter"" of 1654 confirmed the free guild choice of merchants, consolidating their supremacy. The ""Seventh Sworn Letter,"" enacted in response to the civil unrest of 1712-1713, did not change this situation. Thus, the share of merchants in the citizenry rose from 3% in 1599 to 12% in 1790, their presence in the council rising from 8% to 40%. To impede office buying (praktizieren), secret elections of guild masters were introduced, though they did not prevent re-election. As authority prevailed over craftsmen, this last constitutional reform stalled in its approach, but internal conflicts within the ruling elite diminished."
Zurich_historic_en_b33,Zurich_historic_en,text,"Already from the late 15th century, in Zurich—similar to other guild cities—aristocratization and intensification of absolutist state developed, favored by the strengthened closure of citizenship rights from mid-16th century and the prospect of gaining bailiff and monastery offices due to Reformation and secularization. Political careers became attractive, with wealth and personal networks decisive for elections. The city's acquisition of church tasks led to expansion of the administrative apparatus, mainly in social, educational, and health services, while police-military functions like general service duties and guard service partly remained with the Konstaffel and guilds. By the late 18th century, the guilds as corporations mainly had organizational roles; political authority was led by the elite of merchants and city nobility. The citizenry's competences during the Ancien Régime were limited to the convening citizen assembly as needed and taking the citizen oath on the pledge days."
Zurich_historic_en_b34,Zurich_historic_en,heading,"City layout, public and private buildings"
Zurich_historic_en_b35,Zurich_historic_en,text,"On the right bank of the Limmat, the so-called ""More City"" developed with the watch posts Auf Dorf, Linden, Neumarkt, and Niederdorf; on the left bank, the ""Lesser City"" with the watch posts Münsterhof and Rennweg. Outside the city center, the three suburb quarters Hirschengraben, Stadelhofen, and Talacker arose. The walled city covered 38 hectares and was separated from the surroundings by outlying defensive walls. With the building of fortifications in the 13th century, which followed an older city wall, the political center shifted from Lindenhof to the Limmat. In this related city expansion, the Oetenbach monastery and Rennweg on the left of the Limmat were established. The two parts of the city were connected by two bridges, which arose in the first half of the 13th century: the lower or Rathausbrücke and the upper or Münsterbrücke. Two bridges also crossed the Sihl. Mills stood on the Mühlestege, on the right Limmat bank and further downstream. For defensive, urban planning, and economic reasons, a star-shaped fortification was built from 1642 to the 18th century, doubling the walled area."
Zurich_historic_en_b36,Zurich_historic_en,text,"City view from the north, 1770. Copper engraving from the series Hundert Schweizer-Prospecte by Johann Balthasar Bullinger (Central Library Zurich, Department Maps and Panoramas)."
Zurich_historic_en_b37,Zurich_historic_en,text,"Sacred buildings, stone houses such as knight towers and guild houses, and wooden buildings shaped the late medieval cityscape. Closed alleys emerged from the 14th and 15th centuries. Early stone buildings grouped around the church centers Fraumünster, Grossmünster, St. Peter, and the two Limmat bridges. For grain trade, the Kornhaus at Weinplatz was set up in the late 13th century, but relocated to the upper bridge in the 17th century. After a first town hall, a second was built from 1397 at the same place, and from 1694-1698 the still existing building on the right Limmat bank. Also on the Limmat, the courthouse (later main guard) was built around 1468, the Helmhaus mentioned in 1253 on the gable side of the Wasserkirche, serving textile trade, quality and measure control, and goods toll collection, and opposite it, the Hottinger tower with Kaufhaus from 1412 and later salt house. The building office was responsible for public construction projects. Besides the shooting house on the square northwest of the medieval city walls, the Bauhaus in the Kratz quarter was the most important representative building of the 16th century."
Zurich_historic_en_b38,Zurich_historic_en,text,"After the expulsion of the Jewish community in 1436, the synagogue at Froschaugasse was integrated into a residential building. Monasteries and city churches dissolved in the Reformation were repurposed. For example, the Holy Spirit hospital in Niederdorf took over the buildings of the Prediger monastery, and the secularized Wasserkirche was converted into a citizen library with art chamber from 1633 to 1639. Important secular buildings from the 17th and 18th centuries include extended or newly built guild houses and houses Zur Krone (later Rechberg), Zum Florhof, and Zum Kiel, as well as outside the fortifications the Freigut, the Muralt estate in Enge, and the Beckenhof in Unterstrass."
Zurich_historic_en_b39,Zurich_historic_en,heading,"Society, economy, and culture from the High Middle Ages to the end of the 18th century"
Zurich_historic_en_b40,Zurich_historic_en,heading,Economy
Zurich_historic_en_b41,Zurich_historic_en,text,"In the late Middle Ages, the silk trade, documented from the 13th century, flourished in Zurich and was at the center of extensive trading relations. This also benefited wool and linen weavers as well as the leather industry. Long-distance trade required the presence of Jewish, Lombard, and southern French moneylenders, who left traces in frescoes in the house at Brunnenhof or the ""Lamparterturm"" at the upper fences. After the Brun's revolt in 1336 and the plague year of 1350, textile trades and long-distance trade declined. After the Old Zurich War, the silk trade collapsed. Zurich retained a regional market for daily goods as well as grain, wine, salt, and iron trade. Long-distance trade was conducted via Gotthard and Graubünden passes."
Zurich_historic_en_b42,Zurich_historic_en,text,"Coat of arms of the South German Counts of Helfenstein. Detail from the coat of arms frieze in the painted festival hall of Jewish banker Mordechai ben Menachem in the house at Brunnenhof, around 1330 (Photography City Archaeology Zurich)."
Zurich_historic_en_b43,Zurich_historic_en,text,"Until the end of the Ancien Régime, Zurich was a guild city shaped by the guild constitution. The city held the market monopoly and protected the activities of the city's craftsmen against external competition. Innovations were only possible outside the guild-regulated areas. Attempts at export-oriented economic activities were immediately monopolized in favor of the corporative interests of the guild oligarchy-dominated city merchants. Of the once significant textile trade, in the first half of the 16th century only cloth production had supra-regional importance. From the mid-century, Protestant refugees gave new impetus to the textile industry. Thanks to their trade relations with Italy, the silk industry returned to Zurich, but many newly founded weaving companies succumbed to guild pressure. From 1620, the number of textile publishers clearly increased with some fluctuations. Merchant-publishers, emerging from the citizenry and Huguenots who arrived in Zurich and developed their activities outside guild constraints, prevailed over the guild-organized textile industry. To defend their interests, they formed the Commercial Directorate in 1662 (dissolved in 1834). Textile manufacturers specialized as Marchand-Banquiers and opened private banks. The state-owned Interest Commission founded in 1755, which later became Bank Leu, also functioned as a bank. However, as a financial and trading center, Zurich lagged behind Basel, Geneva, and St. Gallen until the mid-19th century."
Zurich_historic_en_b44,Zurich_historic_en,heading,Society
Zurich_historic_en_b45,Zurich_historic_en,text,"Between the 9th and 12th centuries, three social groups are recognizable among Zurich's lay population: unfree persons of the monastery and chapter, so-called church dependents; unfree persons of the palace and royal property, called fiscalians; and the people of Zurichberg (homines de monte), probably free. In the first half of the 12th century, this differentiation disappeared in favor of uniform designations for city inhabitants: laici de loco, cives, concives, burgenses, urbani. These consisted of citizens, residents and dependent residents. In the late Middle Ages, knights and bourgeois patriciate formed the upper class, most craftsmen the middle class, and penniless craftsmen, journeymen, and many single women the lower class. Social mobility between classes was possible. A certain social gradient from center to periphery near the city walls, such as in Kratz quarter, can be observed."
Zurich_historic_en_b46,Zurich_historic_en,text,"The citizenry divided into social and occupational groups: landowners, magistrates, traders, merchants, craftsmen, free professions and clerics. Landowners lived as nobles from their assets or held high public offices. Together with traders and merchants, they were the politically dominant force, while craftsmen's influence declined in early modern times. Among merchants, iron, salt, and textile merchants were initially at the top, later export-oriented merchants, textile publishers, and bankers. From 1409, all citizens belonged to a guild or the Konstaffel; free professions such as lawyers, doctors and teachers could be admitted to a guild or the Konstaffel by election. Parish posts in Zurich's surroundings, except for some Winterthur collations, were reserved for citizens and offered advancement opportunities for craftsmen's sons. Residents, including maids, other servants, and journeymen, had limited duration in the city; the Hintersassen deployed mainly in non-guild trades and proto-industrial subcontracting were granted city admission depending on economic needs. Their share of the city population remained relatively low."
Zurich_historic_en_b47,Zurich_historic_en,text,"The guilds exercised social and cultural functions alongside political and economic roles. Public life was regulated by ethics mandates. From the late medieval guild kitchen meal developed in the 18th century the Sechseläuten festival, marking the start of spring. First parades took place from 1818. The Boy Shooting, dating back to the Thirty Years' War, was institutionalized only in 1809."
Zurich_historic_en_b48,Zurich_historic_en,heading,Church and religious life
Zurich_historic_en_b49,Zurich_historic_en,text,"In the late Middle Ages, diverse religious life prevailed, with the cult of Felix and Regula playing a central identity-shaping role. Churches and monasteries were of great importance for city development and generously endowed like the hospital and leper houses St. Jakob and Spanweid. In the 13th century, the women's monasteries Oetenbach, St. Verena, and Selnau were founded, as well as mendicant order monasteries of Augustinian hermits, Franciscans, and preachers. Beguines and Beghards were settled near the mendicant orders."
Zurich_historic_en_b50,Zurich_historic_en,text,"During the Reformation, monasteries were dissolved, and monastic properties transferred to city ownership. The post-Reformation Grossmünster chapter took on new tasks, especially in theology education. In 1525, a civil-ecclesiastical marriage court was introduced. The Antistes, also first pastor at Grossmünster, was elected for life by the council. As head of the Zurich church, he presided over the church-political examiners' convention and the church synod. In the 17th century, a dogmatic church dominated city public life. The shift from Protestant orthodoxy to Enlightenment rationalism and Pietism was not without resistance. In 1685, a French church was established for Protestant refugees. Catholic mass was celebrated again for the first time only in 1799."
Zurich_historic_en_b51,Zurich_historic_en,heading,Education and culture
Zurich_historic_en_b52,Zurich_historic_en,text,"The first city schools were Latin schools at Fraumünster and Grossmünster. German schools taught basic knowledge in reading, writing, and arithmetic, initially for boys only. After the Reformation, the church reorganized the school system together with city government. The highest level was the Prophezei (from the 17th century Carolinum), founded by Huldrych Zwingli, which trained theologians and later also offered natural science and history subjects. An intermediate level was the Collegium humanitatis. For university education, young Zurichers mainly went to Protestant universities of the empire. Based on Enlightenment ideas, new school types emerged: in 1774 the art school and in 1782 the medical-surgical institute were opened. From 1645, the citizens' library published New Year's leaflets for educating Zurich youth; the first newspapers appeared from the first half of the 17th century. In the same century, first societies emerged, among them the Collegium Insulanum founded in 1679 and the Collegium anatomicum of 1685; in the 18th century, among others the physical society founded in 1746 and the mathematical-military society founded in 1765."
Zurich_historic_en_b53,Zurich_historic_en,text,"Music life in Zurich mainly took place in the domestic sphere, church, and various music societies like the 1613-founded Society at the Music Hall. In the 16th century, plays were performed on Münsterhof, involving the whole city. Theater life ceased completely in 1624 under Antistes Johann Jakob Breitinger (1575-1645) due to puritan rigorism. Thanks to Johann Jakob Bodmer and Johann Jakob Breitinger (1701-1776), Zurich became a center of German-language literature in the 18th century. Prominent artists and academics included Johann Heinrich Füssli, Salomon Gessner, Johann Kaspar Lavater, and Johann Heinrich Rahn."
Zurich_historic_en_b54,Zurich_historic_en,heading,Political-administrative development in the 19th and 20th centuries
Zurich_historic_en_b55,Zurich_historic_en,heading,Municipal constitution and authorities
Zurich_historic_en_b56,Zurich_historic_en,text,"After the Helvetic Revolution of 1798, the Helvetic unitary state and its cantonal administrative units succeeded the old city-state legal system. The political municipality of active resident citizens, led by the municipality, was joined by the citizen community in 1799. This was directed by the community chamber and took on poor relief and management of municipal properties. In the Mediation period, the community assembly of citizens and residents with a two-year residence or city real estate ownership elected a 15-member city council according to the cantonal municipality law of 1803. In 1816, the cantonal Great Council enacted an organizational law for the city council based on the Restoration Constitution. The latter was assigned the Larger City Council, which consisted of five representatives from each of the 13 cantonal-city election guilds. This committee elected the municipal council, city president, and peaceful judges. It also decided on citizenship rights and city land transactions. The Regeneration Constitution of 1831 granted municipalities the right to enact own municipal regulations. According to the first Zurich municipality ordinance of 1831, there was a Small City Council of seven members alongside the community assembly as highest organ, and a 60-member Large City Council. The latter was elected until 1866 by the election guilds, although these had already been abolished at cantonal level in 1838. In 1875, based on superior laws, the poor and citizen community existing since 1803 as a territorial corporation was abolished and converted into a personal association of city citizens living in Zurich. In 1881, Small and Large City Councils were separated personnel-wise. They have since been elected at ballot box. The cantonal allocation law abolished the community assembly in 1891 and introduced the municipal initiative and referendum. The municipality ordinance of 1892 increased the number of city councilors from seven to nine. Since 1913, the Large City Council has been elected proportionally. The 1933 municipality ordinance renamed the parliament to municipal council. Municipal women's suffrage was introduced in 1969. From the last total revision of the municipality ordinance from 1970 until 2010, 44 partial revisions took place."
Zurich_historic_en_b57,Zurich_historic_en,heading,The municipal area
Zurich_historic_en_b58,Zurich_historic_en,text,"In 1798, the city was divided into three sections: Oberdorf, Niederdorf, and Kleine Stadt. The strong immigration in the 19th century, which mainly affected suburbs and financially overwhelmed them, ultimately led to the first incorporation of 1893, prompted by the Aussersihl petition of 1885. It made Zurich the largest Swiss city. The 1891 cantonal allocation law fixed the division into five Zurich districts then still numbered with Roman numerals: Altstadt (I), Enge, Leimbach and Wollishofen (II), Aussersihl and Wiedikon (III), Oberstrass, Unterstrass and Wipkingen (IV), and Fluntern, Hirslanden, Hottingen and Riesbach (V). In 1913, these were increased to eight. The 1933 municipality ordinance before the second incorporation of 1934 divided Zurich into eleven precincts: Altstadt (1), Enge, Leimbach and Wollishofen (2), Wiedikon (3), Aussersihl (4), Industriequartier (5), Oberstrass and Unterstrass (6), Fluntern, Hirslanden, Hottingen and Witikon (7), Riesbach (8), Albisrieden and Altstetten (9), Höngg and Wipkingen (10), and Affoltern, Oerlikon, Schwamendingen and Seebach (11). Since 1970, Schwamendingen forms district 12."
Zurich_historic_en_b59,Zurich_historic_en,text,"Commemorative sheet for the national exhibition 1883. Printed in the lithographers' cooperative’s working gallery Aussersihl, drawn by Ernst Conrad (Central Library Zurich, Graphic Collection and Photo Archive)."
Zurich_historic_en_b60,Zurich_historic_en,heading,Political forces
Zurich_historic_en_b61,Zurich_historic_en,text,"From 1799 to mid-19th century, conservatives dominated city politics. Urban liberals played a mainly cantonal role from 1830. After their return to power in the canton, they began to dominate city politics after 1845. In the 1860s, conservatives arranged with liberals and joined them politically. Strong immigration from mid-19th century favored the rise of the democratic movement anchored mainly in Winterthur and rural areas, also advocating social reform. In 1866, the first non-citizen, tinsmith Jakob Schnurrenberger, was elected to the Small City Council. Until the first incorporation, Zurich was a liberal stronghold. The last bastion of conservative-minded urban citizens, the citizen community, fell with the municipality law of 1875, which made naturalization of Swiss citizens easier. Democrats became the strongest force in the suburbs."
Zurich_historic_en_b62,Zurich_historic_en,text,"Poster of the Free Democratic Party for city and municipal council elections in 1928, designed by ad agency Max Dalang (Swiss Social Archive, Zurich, F Ob-0003-022)."
Zurich_historic_en_b63,Zurich_historic_en,text,"Election poster of the Social Democratic Party of the city of Zurich, designed by Otto Baumberger, 1931 (Museum of Design Zurich, Poster Collection, Zurich University of the Arts)."
Zurich_historic_en_b64,Zurich_historic_en,text,"In the Large City Council or Municipal Council, the liberal party (from 1917 FDP) dominated until 1907, then the SP took over. From 1928-1938, ""red Zurich"" had an absolute parliamentary majority. In 1938, the National Ring of Independents (LdU) entered the municipal council. Together with the CVP, which founded a city party section as Christian Social Party in 1907, and the Evangelical People's Party, the political center was formed until the late 1970s. In 2002, the SVP, emerging from the Farmers, Trades, and Citizens Party, replaced the FDP as the strongest bourgeois force."
Zurich_historic_en_b65,Zurich_historic_en,text,"In the executive city council, the democratic party dominated from 1892-1901 with five of nine seats, from 1907 the SP with four, and from 1928 with five seats. ""Red Zurich"" ended in 1949 with the death of city president Adolf Lüchinger. From 1950, the SP generally held four seats, the FDP and the dissolved LdU each one to two. In 1970, Emilie Lieberherr (SP) became the first woman elected to the city council. In 1990, the SP became strongest party again, while the SVP exited. Since 1994, a red-green majority has governed."
Zurich_historic_en_b66,Zurich_historic_en,heading,City assets and finances
Zurich_historic_en_b67,Zurich_historic_en,text,"The assets of the former city-state passed to the Helvetic Republic, which provisionally left properties to the city in 1798. The 1803 mediation act secured assets covering costs for school, poor relief, church, and construction. Police were financed by fees and consumption taxes. From 1802, the city charged billeting fees per household. From 1833, residents were taxed for police, school, church, and road construction. Those owning property paid contributions for public buildings and fire brigade. The 1855 municipality law equated residents and citizens tax-wise; direct municipal taxes were introduced but did not yet affect poor relief. The 1891 allocation law introduced a modern municipal tax system."
Zurich_historic_en_b68,Zurich_historic_en,heading,Social welfare
Zurich_historic_en_b69,Zurich_historic_en,text,"Until 1835, church communities were responsible for poor relief; then city central poor authority and general poor support fund were established. Private charity, e.g., the Relief Society or Community Society, remained necessary complement well into the 20th century. The city gradually expanded social benefits. Before the domicile principle replaced the hometown principle in social assistance, rising mobility in 19th century made the association-organized and municipality-supported ""Voluntary and Resident Poor Relief of the City of Zurich"" (1878-1929) necessary. Since 1907, the city directly or indirectly supports housing construction via cooperative support."
Zurich_historic_en_b70,Zurich_historic_en,heading,City utilities and enterprises
Zurich_historic_en_b71,Zurich_historic_en,text,"The street lighting introduced privately in 1778 became a public task in 1855. To this end, a gasworks was built, initially as a concession company, and operated by the municipality from 1886. It was located at Platzspitz until 1867, then in Industriequartier and from 1898 in Schlieren. Conversion to natural gas happened in 1974."
Zurich_historic_en_b72,Zurich_historic_en,text,"Construction of Zurich water supply pipelines at Schanzengraben near the Botanical Garden of the University. Photograph by Eduard Schucht, 1885 (Building History Archive of the City of Zurich)."
Zurich_historic_en_b73,Zurich_historic_en,text,"Sewer reform 1867. Sample plan of municipal engineering office for homeowners, 1867 (City Archive Zurich, Planning Archive)."
Zurich_historic_en_b74,Zurich_historic_en,text,"After the cholera epidemic of 1855, criticism of hygienic conditions in waste disposal arose. From 1860-1873, the sewage system was built; the sewer reform followed in 1867. In 1868, drinking water supply was improved to provide public fountains with spring water and households with process water from the Limmat. After a typhus epidemic in 1884, water was taken from the lake and since 1895 also spring water from the Sihl and Lorze valleys. In 1904, the waste incineration plant opened; in 1923, the construction of the sewage treatment plant and combined sewer system was decided. The municipal Letten power plant began operation in 1892. The city strongly engaged in hydropower plants (Albula, Heidsee, Limmat Wettingen, Julia Tiefencastel, Julia Marmorera, Bergell power plants) or participated in water and nuclear power plants (Maggia, Blenio, Hinterrhein as well as the nuclear plants Gösgen and Leibstadt, Bugey and Cattenom in France). The private ""Rösslitram"" opened in 1888 was municipalized in 1894 and electrified in 1900. By 1931, the Municipal Tramway Zurich (VBZ from 1950) took over all private tram companies. The Zurich Transport Network, the merger of VBZ with seven other transport companies, began operation together with the S-Bahn in 1990."
Zurich_historic_en_b75,Zurich_historic_en,heading,"Society, economy, and culture in the 19th and 20th centuries"
Zurich_historic_en_b76,Zurich_historic_en,heading,Urban development and transportation
Zurich_historic_en_b77,Zurich_historic_en,text,"Until 1830, only the core city was densely built; the rest of the city area consisted of meadows, fields, vineyards, forest, isolated farms and villas of city dwellers. From 1780, deconstruction of the medieval city wall began. From 1833, the canton started demolishing fortifications, creating space for public buildings and roads. With the construction of Münster bridge and Limmatquai from 1835, Zurich oriented itself from the Limmat towards the lake. The station outside the old town opened in 1847, sparking a large construction phase from 1860 to 1890. By 1859, the Limmatquai was built; from 1861-1863, the Bahnhofbrücke; 1864-1869 the Zeughaus; 1873-1875 a barracks in Aussersihl; from 1864, Bahnhofstrasse; from 1867 the Bahnhof district; 1861-1864 the Polytechnical School; 1865-1871 the new main train station; and 1873-1875 the Schweizerische Kreditanstalt at Paradeplatz. Zurich expanded its city boundary into Selnau and at Neumühlequai and laid out the Fraumünster district from 1875, the Prediger district from 1876-1878, and the Industriequartier in Aussersihl from 1877-1880. From 1880-1890, the stock exchange and upper Bahnhofstrasse, lake promenade and Quaibrücke were built, followed by construction of the lakeside and Stadthausquai. The new administrative center planned by Gustav Gull with office buildings on the Oetenbach site and along Schipfe, as well as a street connection from Zähringerplatz to Rämistrasse, was only partially realized. The structure of the main road network goes back to the general development plan of 1899. The international competition for a development plan for Zurich and its suburbs (1915-1918) strongly shaped future development."
Zurich_historic_en_b78,Zurich_historic_en,text,Urban development of Zurich 1850-2000
Zurich_historic_en_b79,Zurich_historic_en,text,Development of the Zurich agglomeration since 1930
Zurich_historic_en_b80,Zurich_historic_en,text,"From 1930, the city acquired houses for old town renovation. In 1962, the old town was placed under city protection, often leading to hollowing out of old town houses. The concept of a car-friendly city was only partially realized, including widening Bahnhof- and Limmatquai, Bahnhof bridge, and Central. However, the high-performance road around the old town, planned in the 1955 general traffic plan, a rejected underground or deep tram in the 1962 referendum, and an underground railway rejected in 1973, were not built. The city tried to solve inner-city traffic problems with federal funds by promoting highway construction, but the opening of the provisional western tangent in 1972 led to a rethink. Environmental concerns regularly found political majorities. The deindustrialization from the 1970s caused a financial crisis in the 1990s but also created free spaces, enabling the boom in Zurich-West and repurposing of industrial areas into service and residential districts in Oerlikon, Giesshübel, Binz, Altstetten, and Affoltern."
Zurich_historic_en_b81,Zurich_historic_en,heading,Economy
Zurich_historic_en_b82,Zurich_historic_en,text,"At the beginning of the 19th century, cotton and silk industries dominated city economy. In 1805, the mechanical cotton spinning mill, later Escher Wyss & Cie. machine factory, was founded at Neumühlequai. Mills on the Limmat were converted into textile factories by 1895. Silk trade and processing took place in Zurich, weaving was located outside the city. Construction of the railway from 1847 enabled Zurich's development as an industrial center and transport hub. With Schweizerische Kreditanstalt, created in 1856 to finance the textile industry and railway construction, Zurich became a banking center. Schweizerische Rentenanstalt (1857) and Schweizerische Rückversicherungsanstalt (1863) founded the insurance sector in Zurich. Towards the end of the 19th century, heavy industry shifted from the center to outskirts in Aussersihl and Oerlikon. By 1930, the textile industry lost its leading role to metal, machinery and electrical industries. In the same period, Zurich rose to Switzerland's financial center: In 1929, a quarter of all bank employees and a third of all insurance employees in Switzerland worked in Zurich. In the 1980s and 1990s, financial institutions outsourced parts of their jobs to suburbs, and the Zurich region became one of the world's ten largest financial centers. In the second half of the 20th century, the city also became Switzerland's media center. Apart from major Zurich newspapers ""Neue Zürcher Zeitung"" and ""Tages-Anzeiger,"" tabloid and popular press such as Blick were published here. Also, German- and Romansh-speaking Swiss television settled in Zurich."
Zurich_historic_en_b83,Zurich_historic_en,heading,Social structure and social change
Zurich_historic_en_b84,Zurich_historic_en,text,"In the early 19th century, politically and economically, the minority of old Zurich families who had belonged to the regime before 1798 dominated. They long distinguished themselves from the advancing bourgeoisie until distinctions began to blur in the late 19th century. This upper class met in partly exclusive clubs such as Schildner zum Schneggen, Bogenschützen (archers), the old Zurich club ""zur weißen Rose"", or Reitclub Zurich. More middle-class oriented were the guilds and some cultural and sports associations such as the Hottingen reading circle or the Grasshopper Club. Craftsmen made up the majority of city population until equality of city and countryside, abolition of privileges by ending the guild system in 1837, and industrialization undermined their economic basis."
Zurich_historic_en_b85,Zurich_historic_en,text,Population development of the city of Zurich 1836-2010
Zurich_historic_en_b86,Zurich_historic_en,text,"Industrialization and immigration radically changed the population structure. The share of citizens in the city population was still 55.9% around 1800. By 1836, residents had the majority. Immigration from Inner and Eastern Switzerland, southern Germany, Austria, later from Italy and other Mediterranean countries, turned Zurich, which was purely Reformed until 1798, into a mixed-denomination city. The composition of nationalities changed radically as well. Germans arrived from about 1830 as academics or skilled workers, some as political refugees to Zurich, where they founded a support association in 1856. Around 1900, immigrant workers from Germany were mostly female. Italians immigrated from the 1880s mainly from northern rural Italy, were mainly employed in construction and gradually organized in workers' associations."
Zurich_historic_en_b87,Zurich_historic_en,text,"Economic and demographic upheavals also caused social tensions that erupted in 1871 in the Tonhalle riots and 1896 in the Italian riots. Already before, social conflicts manifested despite the cantonal ban on trade unions from 1844-1869 in first strikes by shoemakers, tinsmiths, locksmiths, carpenters, and stonemasons, reaching a first peak in 1870. More than 50 strikes took place in Zurich in 1906-1907. The painters' and locksmiths' strike led in 1912 to the general strike. The worsening living conditions in World War I radicalized workers and fostered revolutionary and pacifist ideas culminating in the November riots of 1917 and the national strike of 1918. From 1914, the number of foreigners decreased continuously until after World War II, although Zurich especially from 1933 was a destination for political and artistic refugees from Germany."
Zurich_historic_en_b88,Zurich_historic_en,text,"The economic upswing after World War II largely dissolved social milieus, which had lived through dense networks of clubs, meeting places, newspapers and publishers, sports clubs and festivals. They were replaced by lifestyles. In social topography, the Zurichberg-Aussersihl/Industriequartier contrast was increasingly replaced by center-periphery contrast. From 1950, a second Italian labor immigration began; in the 1970s, this was replaced by migration from further Mediterranean countries. A renewed significant influx of immigrants from EU states, especially Germany, started after Switzerland concluded bilateral agreements with the EU in 2002."
Zurich_historic_en_b89,Zurich_historic_en,heading,Churches and religious life
Zurich_historic_en_b90,Zurich_historic_en,text,"Until 1798, only Reformed lived in Zurich, divided into four church parishes Grossmünster, Fraumünster, St. Peter and Prediger. In 2013, there were 34. The first of today's 23 Catholic parishes emerged in 1807. The parish church was initially the St. Anna Chapel, from 1833 the Fraumünster, and from 1842-1873 the Augustiner church, which during the culture struggle was given to the newly formed Christian Catholic community. In 1874, St. Peter and Paul in Aussersihl was consecrated."
Zurich_historic_en_b91,Zurich_historic_en,text,"Before permanent settlement freedom was granted in 1862, Jews, mainly from Endingen, Lengnau (AG), southern Germany and Alsace, were only tolerated. In the same year, some of these immigrants, including members of the Ris family, founded the Israelite Cultus Community. Eastern European immigration began in the 1870s. The Israelite Religious Community formed in 1895, Agudas Achim in 1912 and Or Chadasch in 1978. Altogether, Jewish communities never had substantially more than 6,000 members. Anti-Semitic prejudices against poor East European Jewish immigrants led in 1910 to extended residence requirements and in 1920 to a criterion aimed especially at Orthodox Jews of adequate assimilation in naturalizations. In 1963, the first mosque in Switzerland, the Mahmoud Mosque, was opened in Zurich. The growth of Muslims of various faiths mainly stems from immigration of laborers and political refugees from former Yugoslavia and Turkey."
Zurich_historic_en_b92,Zurich_historic_en,heading,Education
Zurich_historic_en_b93,Zurich_historic_en,text,"From 1831-1833, liberals comprehensively reformed the cantonal school system and integrated the existing city educational institutions into the new system. The university opened in 1833, allowing women to study from 1840, and the Polytechnic (Federal Institutes of Technology) founded in 1855 were strongly influenced by professors from neighboring countries in the 19th century and gave impulses to the city’s cultural life. They produced some Nobel Prize winners and made Zurich a research site. Private associations such as the Antiquarian Society founded in 1832, the Museum Society founded in 1834 and the Scholars Society founded in 1837, were important research and educational institutions until the 20th century. In 1976, the city’s Higher Daughters’ School (founded in 1875) was transferred to the canton; in 1988, the canton took over the vocational school (founded in 1873) and the School of Applied Arts (founded in 1878). The latter was transformed into the School of Design and Art in 1998 and integrated into the University of the Arts in 2007."
Zurich_historic_en_b94,Zurich_historic_en,heading,"Music, theater and visual arts – festivals and performances"
Zurich_historic_en_b95,Zurich_historic_en,text,"While music life flourished in the 18th and 19th centuries—the three music societies merged in 1812 into the General Music Society—church circles prevented theater until the 1830s. In 1834, the speech and music stage of the Aktie Theater was established, directed by Charlotte Birch-Pfeiffer from 1837-1843, lasting until 1890. Richard Wagner also gave concerts at the casino on Hirschengraben (1806-1874). The Tonhalle in the Kornhaus at Bellevue opened provisionally in 1867 for the Swiss Music Festival and definitely with the founding of the Tonhalle Society a year later. The director of the Tonhalle Orchestra, Friedrich Hegar, was also co-initiator of the Zurich Music School (from 1907 Conservatory) founded in 1876. After the Aktie Theater burned down, the city theater at Bellevue was built in 1891, renamed Opera House in 1964. The new Tonhalle built in 1895 replaced the Tonhalle in the Kornhaus demolished in 1897; in 1937, it was integrated into the Congress House. Director Ferdinand Rieser turned the Volkstheater at Pfauen founded in 1892 into the Schauspielhaus, which from 1933 became the most important independent stage in the German-speaking world. The Neue Schauspiel AG, founded in 1938, also plays the Schiffbauhalle in Zurich-West since 2000."
Zurich_historic_en_b96,Zurich_historic_en,text,"On the initiative of the Art Society, which itself emerged from the Zurich Artists' Society founded in 1787, the Kunsthaus was founded in 1910. It gained international importance only after World War II thanks to numerous donations. In the second half of the 20th century, important collections came to Zurich, such as Baron Eduard von der Heydt's collection of non-European art in the city Museum Rietberg opened in 1952, the collection of the Migros cooperative federation in the Museum of Contemporary Art opened in 1996 in Löwenbräu area, or the collection of the foundation for constructive and concrete art founded in 1986 in Haus Konstruktiv (EWZ substation Selnau) opened in 2001. They brought Zurich into focus of leading international art galleries."
